INFO - program start
INFO - get the start page to medicare australia
INFO - Wait until the element with the id appName is found
INFO - Element found
INFO - click on element
INFO - success
INFO - Find the dropdown for "Show" and select "services"
INFO - Find the dropdown for "as" and select "count"
INFO - Find the dropdown for "Report format" and select "by state (00)"
INFO - Finf the dropdown for "Time period" and select "in financial years"
INFO - Find the dropdown for "Start date" and select "July 202"
INFO - Find the dropdown for "End date" and select The last item
INFO - Click 'create report' button
INFO - All options successfully selected and report creation started
INFO - clean up csv
INFO - Start to get the subgroup links
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Convert to DataFrame
INFO -             Group                        Subgroup  ITEMS      NSW     VIC  ...      WA    TAS    ACT     NT    TOTAL
0   I1 Ultrasound  5 Obstetric and Gynaecological  55700  109,076  75,744  ...  31,636  5,391  6,008  3,174  317,333
1   I1 Ultrasound  5 Obstetric and Gynaecological  55703   18,630  16,309  ...   4,853    532    779    167   56,474
2   I1 Ultrasound  5 Obstetric and Gynaecological  55704   24,465  16,139  ...  10,324    704  1,506    632   63,485
3   I1 Ultrasound  5 Obstetric and Gynaecological  55705    1,485     676  ...     770     63     51     26    4,082
4   I1 Ultrasound  5 Obstetric and Gynaecological  55706   63,926  48,337  ...  21,122  3,278  3,541  1,851  189,465
5   I1 Ultrasound  5 Obstetric and Gynaecological  55707   35,613  32,066  ...   8,960  2,235  2,333    690  120,131
6   I1 Ultrasound  5 Obstetric and Gynaecological  55708      165      96  ...      10      0      8      1      301
7   I1 Ultrasound  5 Obstetric and Gynaecological  55709      271      36  ...      43      4     47     12      458
8   I1 Ultrasound  5 Obstetric and Gynaecological  55712    3,944   1,703  ...     546    124     22     36    7,442
9   I1 Ultrasound  5 Obstetric and Gynaecological  55715      271      60  ...      31     13     15      0      487
10  I1 Ultrasound  5 Obstetric and Gynaecological  55718   51,602  32,849  ...  10,785  2,271  2,177  1,395  127,011
11  I1 Ultrasound  5 Obstetric and Gynaecological  55721   57,515  38,208  ...   9,828  2,232  1,085    379  130,329
12  I1 Ultrasound  5 Obstetric and Gynaecological  55723    1,880   1,131  ...   1,284    119    108     11    6,099
13  I1 Ultrasound  5 Obstetric and Gynaecological  55725    1,942   1,015  ...   1,354    153    525      3    6,120
14  I1 Ultrasound  5 Obstetric and Gynaecological  55729      373   4,103  ...   6,004     53     27    255   12,015
15  I1 Ultrasound  5 Obstetric and Gynaecological  55736    5,686   2,572  ...     500    133    434     12   11,259
16  I1 Ultrasound  5 Obstetric and Gynaecological  55739      337      83  ...       0      3      6      0      497
17  I1 Ultrasound  5 Obstetric and Gynaecological  55740      200     107  ...      39      7      7     10      476
18  I1 Ultrasound  5 Obstetric and Gynaecological  55741        1       1  ...       1      1      0      0        4
19  I1 Ultrasound  5 Obstetric and Gynaecological  55742      111      80  ...      39     12     10      4      479
20  I1 Ultrasound  5 Obstetric and Gynaecological  55757      577     228  ...      36     15      2     22    1,044
21  I1 Ultrasound  5 Obstetric and Gynaecological  55758        5      11  ...       0      0      0      0       29
22  I1 Ultrasound  5 Obstetric and Gynaecological  55759      928     638  ...     254     54     49     33    2,555
23  I1 Ultrasound  5 Obstetric and Gynaecological  55762       19       4  ...       2      0      6      0       32
24  I1 Ultrasound  5 Obstetric and Gynaecological  55764      254     215  ...      30      5      2      1      638
25  I1 Ultrasound  5 Obstetric and Gynaecological  55766       14       0  ...       0      0      7      0       22
26  I1 Ultrasound  5 Obstetric and Gynaecological  55768      884     649  ...     180     35     35     34    2,341
27  I1 Ultrasound  5 Obstetric and Gynaecological  55770       69       3  ...       7      2      7      0      101
28  I1 Ultrasound  5 Obstetric and Gynaecological  55772    2,708   2,230  ...     315    100     69     20    6,691
29  I1 Ultrasound  5 Obstetric and Gynaecological  55774       18       8  ...       3      2     21      0       55

[30 rows x 12 columns]
INFO - write into the csv
INFO - Switch back to the main page
INFO - Wait for the main page to load
INFO - Execute JavaScript code that invokes the function present in the href attribute
INFO - Extract group and subgroup information
INFO - set header:
INFO - Prepare a list to hold all rows
INFO - For each pair of rows, extract all the th and td elements
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
